"","TRANS DATE","BILLING GROSS AMT","MERCHANT NAME","CARD NUMBER","TRANS CAC CODE 1","TRANS CAC DESC 1","TRANS CAC CODE 2","TRANS CAC DESC 2","Directorate","month"
"9811",2020-08-14,4.7,"post office counter","************1394","L700","Postage","RUE81","PH Other-Head Office","NEIGHBOURHOODS","2020-08"
"9812",2020-08-14,510,"post office counter","************1394","K080","Vehicle OthrunCosts","RUE84","PH Other-Admin. South","NEIGHBOURHOODS","2020-08"
"9813",2020-08-28,29.97,"paypal hpi ltd","************1394","K080","Vehicle OthrunCosts","RUE84","PH Other-Admin. South","NEIGHBOURHOODS","2020-08"
"9814",2020-08-11,311.24,"rj eng supplies","************9061","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9815",2020-08-18,34.98,"toolstation ltd","************9061","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9816",2020-08-19,88.74,"bp kensington f/stn","************9061","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9817",2020-08-27,114.84,"rj eng supplies","************9061","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9818",2020-08-26,556.8,"paypal 3lgprintltd","************5106","L410","Photocopying","RLWC4","Saltley CLC","NEIGHBOURHOODS","2020-08"
"9819",2020-08-20,23.25,"tesco store 2933","************5492","L100","Equip Operational","RLBAD","Kingstanding Leisure Centre","NEIGHBOURHOODS","2020-08"
"9820",2020-08-24,182.5,"protectivem","************5492","L100","Equip Operational","RLBAD","Kingstanding Leisure Centre","NEIGHBOURHOODS","2020-08"
"9821",2020-08-24,61.62,"www.toolstation.com","************5492","L100","Equip Operational","RLBAD","Kingstanding Leisure Centre","NEIGHBOURHOODS","2020-08"
"9822",2020-08-24,4.49,"aldi 42 772","************5492","L100","Equip Operational","RLBAD","Kingstanding Leisure Centre","NEIGHBOURHOODS","2020-08"
"9823",2020-08-26,18,"tesco store 2933","************5492","L100","Equip Operational","RLBAD","Kingstanding Leisure Centre","NEIGHBOURHOODS","2020-08"
"9824",2020-08-26,10.75,"homebase ltd 214","************5492","L100","Equip Operational","RLBAD","Kingstanding Leisure Centre","NEIGHBOURHOODS","2020-08"
"9825",2020-08-06,55,"sainsburys petrol","************9513","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2020-08"
"9826",2020-08-06,70,"ksg churchill serv","************7988","K020","Vehicle Fuel","RHS09","Hsg Mgt - South Quadrant","NEIGHBOURHOODS","2020-08"
"9827",2020-08-24,50.36,"ksg churchill serv","************7988","K020","Vehicle Fuel","RHS09","Hsg Mgt - South Quadrant","NEIGHBOURHOODS","2020-08"
"9828",2020-08-13,46.5,"shell fiveways 387","************0399","K020","Vehicle Fuel","RUF25","TS-General Garretts Green","NEIGHBOURHOODS","2020-08"
"9829",2020-08-11,45.42,"tesco pay at pump 4203","************3773","K020","Vehicle Fuel","RHW09","Hsg Mgt - West Quadrant","NEIGHBOURHOODS","2020-08"
"9830",2020-09-01,46.48,"tesco pay at pump 4203","************3773","K020","Vehicle Fuel","RHW09","Hsg Mgt - West Quadrant","NEIGHBOURHOODS","2020-08"
"9831",2020-08-21,69.62,"mfg waterlinks service st","************3781","K020","Vehicle Fuel","RHEE7","Ladywood CBH05 Neigh C'takers","NEIGHBOURHOODS","2020-08"
"9832",2020-08-27,10,"tesco pfs 3953","************0644","K020","Vehicle Fuel","RHG03","P Barr Hsg Mgmt","NEIGHBOURHOODS","2020-08"
"9833",2020-08-27,68.65,"tesco pay at pump 3953","************0644","K020","Vehicle Fuel","RHG03","P Barr Hsg Mgmt","NEIGHBOURHOODS","2020-08"
"9834",2020-08-03,3.73,"costa coffee","************9256","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9835",2020-08-03,60,"0000000000000000000000","************9256","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9836",2020-08-04,60,"0000000000000000000000","************9256","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9837",2020-08-04,-60,"hilton garden inn","************9256","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9838",2020-08-06,12.9,"the roast inn sandwich","************9256","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9839",2020-08-17,49,"premier inn","************9256","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9840",2020-08-06,-282,"www.aleretoxicology.co.u","************0282","MC70","Supplies & Sev Mic","RU3R5","RC C Perry B. Overhead & Admin","NEIGHBOURHOODS","2020-08"
"9841",2020-08-14,43.2,"a  d lock and key","************5621","L100","Equip Operational","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2020-08"
"9842",2020-08-17,97.72,"screwfix direct","************5621","J030","Bldg RM Departmental","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2020-08"
"9843",2020-08-19,21.11,"selco trade ctr","************5621","J030","Bldg RM Departmental","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2020-08"
"9844",2020-08-21,50,"screwfix direct","************5621","L100","Equip Operational","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2020-08"
"9845",2020-08-24,50,"screwfix direct","************5621","L100","Equip Operational","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2020-08"
"9846",2020-08-26,50,"screwfix direct","************5621","L100","Equip Operational","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2020-08"
"9847",2020-08-14,38.8,"tesco pfs 4231","************4905","K020","Vehicle Fuel","RUF11","TS-Fair Trading","NEIGHBOURHOODS","2020-08"
"9848",2020-08-04,116,"holiday inn express salfo","************3242","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9849",2020-08-05,24.32,"www.mcdonalds.co.uk.635","************3242","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9850",2020-08-05,-111.75,"jurys inn plymouth front","************3242","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9851",2020-08-06,78.95,"w m morrison petro","************4139","K020","Vehicle Fuel","RHS09","Hsg Mgt - South Quadrant","NEIGHBOURHOODS","2020-08"
"9852",2020-08-27,82.38,"w m morrison petro","************4139","K020","Vehicle Fuel","RHS09","Hsg Mgt - South Quadrant","NEIGHBOURHOODS","2020-08"
"9853",2020-08-29,8.82,"post office counter","************7376","L700","Postage","RC001","Bull Ring Centre","NEIGHBOURHOODS","2020-08"
"9854",2020-08-18,43.88,"penns lane sf connect","************9023","K020","Vehicle Fuel","RHBC7","Erdington CBH03 Neigh C'takers","NEIGHBOURHOODS","2020-08"
"9855",2020-08-18,49.96,"penns lane sf connect","************9023","K020","Vehicle Fuel","RHBC7","Erdington CBH03 Neigh C'takers","NEIGHBOURHOODS","2020-08"
"9856",2020-08-04,7.98,"mcdonalds","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9857",2020-08-04,7.85,"costa coffee","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9858",2020-08-04,147.45,"0000000000000000000000","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9859",2020-08-04,60,"hilton garden inn","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9860",2020-08-13,5.1,"starbucks markham vale","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9861",2020-08-17,58.7,"brewers fayre","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9862",2020-08-17,34.31,"co-op group","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9863",2020-08-17,49,"premier inn","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9864",2020-08-17,49,"premier inn","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9865",2020-08-18,4.97,"leon skelton park 1493","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9866",2020-08-18,4.23,"wm morrisons store","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9867",2020-08-18,4.98,"urban express","************9264","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9868",2020-08-27,74.75,"tesco pfs 4203","************3799","K020","Vehicle Fuel","RHEE7","Ladywood CBH05 Neigh C'takers","NEIGHBOURHOODS","2020-08"
"9869",2020-08-04,60,"0000000000000000000000","************7544","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9870",2020-08-18,2.25,"welcome break","************7544","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9871",2020-08-18,58.52,"welcome break","************7544","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9872",2020-08-17,49,"premier inn","************7544","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9873",2020-08-18,0.9,"halifax parking","************7544","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9874",2020-08-17,48.83,"tesco pfs 4231","************0748","K020","Vehicle Fuel","RLMB3","BPN Hodge Hill - GM","NEIGHBOURHOODS","2020-08"
"9875",2020-08-18,84.46,"tesco pay at pump 4231","************0748","K020","Vehicle Fuel","RLMB3","BPN Hodge Hill - GM","NEIGHBOURHOODS","2020-08"
"9876",2020-09-01,72.58,"tesco pay at pump 4231","************0748","K020","Vehicle Fuel","RLMB3","BPN Hodge Hill - GM","NEIGHBOURHOODS","2020-08"
"9877",2020-09-02,46.11,"tesco pay at pump 4231","************0748","K020","Vehicle Fuel","RLMB3","BPN Hodge Hill - GM","NEIGHBOURHOODS","2020-08"
"9878",2020-09-02,87.12,"tesco pay at pump 4231","************0748","K020","Vehicle Fuel","RLMB3","BPN Hodge Hill - GM","NEIGHBOURHOODS","2020-08"
"9879",2020-08-03,86.23,"www.wirelesslogic.com","************5391","L100","Equip Operational","RUE0C","EPU-Noise Monitoring  tyburn rd","NEIGHBOURHOODS","2020-08"
"9880",2020-08-11,18,"plusnet plc 0845","************5391","L080","Mat'l Raw/Drct","RUE0C","EPU-Noise Monitoring  tyburn rd","NEIGHBOURHOODS","2020-08"
"9881",2020-09-02,80.68,"www.wirelesslogic.com","************5391","L100","Equip Operational","RUE0C","EPU-Noise Monitoring  tyburn rd","NEIGHBOURHOODS","2020-08"
"9882",2020-08-19,3457.39,"travelodge gb0000","************6308","N060","Other Third Parties","RJADC","Homeless Private Sector Accom","NEIGHBOURHOODS","2020-08"
"9883",2020-08-04,60,"0000000000000000000000","************2669","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9884",2020-08-11,36,"tesco store 3084","************2669","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9885",2020-08-17,49,"premier inn","************2669","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9886",2020-08-04,76.61,"sainsburys petrol","************3195","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9887",2020-08-17,72,"great barr sawmills ltd","************3195","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9888",2020-08-17,8.1,"great barr sawmills ltd","************3195","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9889",2020-08-17,60,"la metals limited","************3195","X0A0","In Year Credits","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9890",2020-08-19,52.22,"sainsburys petrol","************3195","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9891",2020-08-19,27.08,"doorfit","************3195","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9892",2020-08-19,107.99,"selco trading ctr","************3195","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9893",2020-08-27,24.8,"doorfit","************3195","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9894",2020-08-27,5.08,"great barr sawmills ltd","************3195","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9895",2020-08-28,60.5,"doorfit","************3195","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9896",2020-09-02,53.47,"doorfit","************3195","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-08"
"9897",2020-08-21,84.54,"tesco pay at pump 4203","************2363","K020","Vehicle Fuel","RHEE7","Ladywood CBH05 Neigh C'takers","NEIGHBOURHOODS","2020-08"
"9898",2020-08-06,7,"shell washwood","************0695","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2020-08"
"9899",2020-08-26,51,"sainsburys petrol","************0695","K020","Vehicle Fuel","RHE09","Hsg Mgt - East Quad","NEIGHBOURHOODS","2020-08"
"9900",2020-08-11,50,"longbridge","************2194","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2020-08"
"9901",2020-08-25,50,"longbridge","************2194","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2020-08"
"9902",2020-09-02,50,"longbridge","************2194","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2020-08"
"9903",2020-08-06,80,"shell fiveways 387","************8973","K020","Vehicle Fuel","RJHH0","Hmelss Ctre-Cntrl Off B/Unit","NEIGHBOURHOODS","2020-08"
"9904",2020-08-13,7.99,"amazon primewz2d83fo5","************8973","L080","Mat'l Raw/Drct","RJHH0","Hmelss Ctre-Cntrl Off B/Unit","NEIGHBOURHOODS","2020-08"
"9905",2020-08-21,199.34,"dulux decorator centre","************8973","J030","Bldg RM Departmental","RJHH4","Homeless Centre  Bushmere","NEIGHBOURHOODS","2020-08"
"9906",2020-08-21,18.52,"dulux decorator centre","************8973","J030","Bldg RM Departmental","RJHH1","Homeless Ctre-Lydia Rogrs Hs","NEIGHBOURHOODS","2020-08"
"9907",2020-08-21,65.73,"toolstation ltd","************8973","J030","Bldg RM Departmental","RJHH4","Homeless Centre  Bushmere","NEIGHBOURHOODS","2020-08"
"9908",2020-08-04,16.05,"greggs plc","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9909",2020-08-04,3.79,"roadchef m serv upay l","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9910",2020-08-04,4.18,"asda superstore","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9911",2020-08-04,73.4,"hilton garden inn","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9912",2020-08-04,-5,"hilton garden inn","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9913",2020-08-13,13.65,"windmill tearooms","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9914",2020-08-13,12,"ddj car care limited","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9915",2020-08-13,51.3,"imperial lounge  restaur","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9916",2020-08-14,14.25,"ms simply food","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9917",2020-08-14,116.99,"kwik fit","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9918",2020-08-14,63.75,"hilton hotels","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9919",2020-08-14,63.75,"hilton hotels","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9920",2020-08-17,49,"premier inn","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9921",2020-08-18,15.98,"brewers fayre","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9922",2020-08-18,3.89,"roadchef m serv upay l","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9923",2020-08-20,6.7,"post office counter","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9924",2020-08-25,5.3,"lb brent parking ringg","************5450","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9925",2020-08-08,81.15,"tesco pay at pump 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9926",2020-08-11,111,"tesco pfs 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9927",2020-08-14,77,"tesco pfs 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9928",2020-08-18,67,"tesco pfs 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9929",2020-08-19,97,"tesco pfs 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9930",2020-08-20,90.48,"tesco pay at pump 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9931",2020-08-24,92.01,"tesco pfs 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9932",2020-08-25,86.01,"tesco pfs 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9933",2020-08-27,96.01,"tesco pfs 4231","************6125","K020","Vehicle Fuel","RLMB4","BPN Yardley - GM","NEIGHBOURHOODS","2020-08"
"9934",2020-08-09,9.5,"buzzsprout.com podcast","************9707","L5H0","Promotions/Marketing","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9935",2020-08-31,109.64,"facebk ruqdsve8m2","************9707","H000","Staff Advert Exp","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-08"
"9936",2020-08-05,87.3,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9937",2020-08-05,81.61,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9938",2020-08-06,110,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9939",2020-08-06,16.69,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9940",2020-08-10,78,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9941",2020-08-10,46,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9942",2020-08-10,88.28,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9943",2020-08-10,103.7,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9944",2020-08-12,88.8,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9945",2020-08-12,72.01,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9946",2020-08-13,88,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9947",2020-08-14,67.94,"asda f/stn 04467","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9948",2020-08-17,79.5,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9949",2020-08-17,103.91,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9950",2020-08-18,58.26,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9951",2020-08-20,38,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9952",2020-08-20,79.31,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9953",2020-08-21,71,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9954",2020-08-24,78.5,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9955",2020-08-24,53.64,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9956",2020-08-25,85.72,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9957",2020-08-25,103.45,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9958",2020-08-27,80.02,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9959",2020-08-27,85.04,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9960",2020-08-28,83,"tesco pfs 3953","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9961",2020-08-28,45.01,"applegreen kingstanding","************0706","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-08"
"9962",2020-08-12,63.48,"amznmktplace","************8673","L420","Stationery","RJHH4","Homeless Centre  Bushmere","NEIGHBOURHOODS","2020-08"
"9963",2020-09-16,180,"doubletree hotels","************7755","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9964",2020-09-28,139,"premier inn","************7755","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9965",2020-09-30,15.7,"golden palace","************7755","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9966",2020-09-07,544.72,"ppl prs ltd","************9557","MC70","Supplies & Sev Mic","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2020-09"
"9967",2020-09-15,174.14,"bt bill payment 2","************9557","L750","Phon NonCentrx Lines","RBL03","Reg of Bth Dth & Mrg","NEIGHBOURHOODS","2020-09"
"9968",2020-09-09,-29.98,"amztravelmore","************6219","L100","Equip Operational","RUA41","Lodge Hill Cemetery General","NEIGHBOURHOODS","2020-09"
"9969",2020-09-11,25.97,"amznmktplace","************6219","L100","Equip Operational","RUA41","Lodge Hill Cemetery General","NEIGHBOURHOODS","2020-09"
"9970",2020-09-13,24.98,"amznmktplace","************6219","L100","Equip Operational","RUA41","Lodge Hill Cemetery General","NEIGHBOURHOODS","2020-09"
"9971",2020-09-04,140,"hotel on booking.com","************7403","J0D0","HR&M NRC Contingency","RHEN1","Ladywood Cont/HLB","NEIGHBOURHOODS","2020-09"
"9972",2020-09-23,17.99,"paypal aiwanglimit eb","************7403","L100","Equip Operational","RHW09","Hsg Mgt - West Quadrant","NEIGHBOURHOODS","2020-09"
"9973",2020-09-24,16.98,"argos ltd","************7403","L100","Equip Operational","RHW09","Hsg Mgt - West Quadrant","NEIGHBOURHOODS","2020-09"
"9974",2020-09-28,5.99,"amznmktplace amazon.co.uk","************7403","L100","Equip Operational","RHW09","Hsg Mgt - West Quadrant","NEIGHBOURHOODS","2020-09"
"9975",2020-09-09,40.91,"amznmktplace","************2586","L100","Equip Operational","RUA21","Handsworth Cemetery General","NEIGHBOURHOODS","2020-09"
"9976",2020-09-11,36.35,"sp  safety-label","************2586","L9Y0","Computing Other","RUA21","Handsworth Cemetery General","NEIGHBOURHOODS","2020-09"
"9977",2020-09-15,30.95,"amznmktplace","************2586","L100","Equip Operational","RUA21","Handsworth Cemetery General","NEIGHBOURHOODS","2020-09"
"9978",2020-09-24,24.72,"post office counter","************2586","L700","Postage","RUA21","Handsworth Cemetery General","NEIGHBOURHOODS","2020-09"
"9979",2020-09-24,32.59,"amznmktplace","************2586","L100","Equip Operational","RUA21","Handsworth Cemetery General","NEIGHBOURHOODS","2020-09"
